ID,segment
test-11398,1.0
test-11399,0.0
test-114,1.0
test-1140,0.0
test-11400,0.0
test-11401,1.0
test-11402,1.0
test-11403,0.0
test-11404,1.0
test-11405,0.0
test-11406,1.0
test-11407,1.0
test-11408,0.0
test-11409,1.0
test-1141,0.0
test-11410,1.0
test-11411,0.0
test-11412,0.0
test-11413,1.0
test-11414,1.0
test-11415,1.0
test-11416,0.0
test-11417,0.0
test-11418,1.0
test-11419,0.0
test-1142,1.0
test-11420,0.0
test-11421,0.0
test-11422,1.0
test-11423,0.0
test-11424,1.0
test-11425,0.0
test-11426,1.0
test-11427,0.0
test-11428,0.0
test-11429,1.0
test-1143,1.0
test-11430,0.0
test-11431,0.0
test-11432,1.0
test-11433,1.0
test-11434,1.0
test-11435,0.0
test-11436,1.0
test-11437,1.0
test-11438,1.0
test-11439,1.0
test-1144,0.0
test-11440,0.0
test-11441,0.0
test-11442,1.0
test-11443,1.0
test-11444,1.0
test-11445,0.0
test-11446,1.0
test-11447,0.0
test-11448,1.0
test-11449,0.0
test-1145,1.0
test-11450,0.0
test-11451,0.0
test-11452,0.0
test-11453,0.0
test-11454,1.0
test-11455,1.0
test-11456,0.0
test-11457,1.0
test-11458,1.0
test-11459,0.0
test-1146,1.0
test-11460,1.0
test-11461,1.0
test-11462,1.0
test-11463,1.0
test-11464,1.0
test-11465,0.0
test-11466,1.0
test-11467,1.0
test-11468,1.0
test-11469,0.0
test-1147,1.0
test-11470,0.0
test-11471,0.0
test-11472,1.0
test-11473,0.0
test-11474,0.0
test-11475,1.0
test-11476,1.0
test-11477,1.0
test-11478,1.0
test-11479,1.0
test-1148,1.0
test-11480,0.0
test-11481,1.0
test-11482,0.0
test-11483,0.0
test-11484,0.0
test-11485,1.0
test-11486,0.0
test-11487,0.0
test-11488,1.0
test-11489,0.0
test-1149,0.0
test-11490,0.0
test-11491,0.0
test-11492,1.0
test-11493,1.0
test-11494,0.0
test-11495,1.0
test-11496,1.0
test-11497,1.0
test-11498,1.0
test-11499,0.0
test-115,1.0
test-1150,1.0
test-11500,0.0
test-11501,1.0
test-11502,1.0
test-11503,1.0
test-11504,1.0
test-11505,1.0
test-11506,1.0
test-11507,1.0
test-11508,1.0
test-11509,0.0
test-1151,1.0
test-11510,1.0
test-11511,1.0
test-11512,1.0
test-11513,1.0
test-11514,0.0
test-11515,1.0
test-11516,1.0
test-11517,0.0
test-11518,0.0
test-11519,0.0
test-1152,1.0
test-11520,1.0
test-11521,1.0
test-11522,1.0
test-11523,1.0
test-11524,1.0
test-11525,1.0
test-11526,1.0
test-11527,1.0
test-11528,0.0
test-11529,1.0
test-1153,1.0
test-11530,0.0
test-11531,1.0
test-11532,0.0
test-11533,0.0
test-11534,0.0
test-11535,0.0
test-11536,1.0
test-11537,1.0
test-11538,1.0
test-11539,1.0
test-1154,0.0
test-11540,1.0
test-11541,1.0
test-11542,1.0
test-11543,0.0
test-11544,1.0
test-11545,0.0
test-11546,0.0
test-11547,1.0
test-11548,1.0
test-11549,1.0
test-1155,1.0
test-11550,1.0
test-11551,1.0
test-11552,0.0
test-11553,1.0
test-11554,0.0
test-11555,0.0
test-11556,0.0
test-11557,1.0
test-11558,0.0
test-11559,1.0
test-1156,0.0
test-11560,1.0
test-11561,1.0
test-11562,1.0
test-11563,0.0
test-11564,0.0
test-11565,1.0
test-11566,0.0
test-11567,1.0
test-11568,0.0
test-11569,0.0
test-1157,1.0
test-11570,1.0
test-11571,0.0
test-11572,0.0
test-11573,1.0
test-11574,1.0
test-11575,1.0
test-11576,1.0
test-11577,1.0
test-11578,0.0
test-11579,0.0
test-1158,1.0
test-11580,1.0
test-11581,1.0
test-11582,1.0
test-11583,0.0
test-11584,1.0
test-11585,1.0
test-11586,0.0
test-11587,0.0
test-11588,1.0
test-11589,1.0
test-1159,0.0
test-11590,1.0
test-11591,1.0
test-11592,0.0
test-11593,0.0
test-11594,0.0
test-11595,0.0
test-11596,1.0
test-11597,1.0
test-11598,1.0
test-11599,0.0
test-116,1.0
test-1160,1.0
test-11600,0.0
test-11601,0.0
test-11602,0.0
test-11603,1.0
test-11604,0.0
test-11605,0.0
test-11606,1.0
test-11607,1.0
test-11608,0.0
test-11609,0.0
test-1161,0.0
test-11610,1.0
test-11611,0.0
test-11612,1.0
test-11613,1.0
test-11614,1.0
test-11615,1.0
test-11616,1.0
test-11617,1.0
test-11618,1.0
test-11619,0.0
test-1162,1.0
test-11620,0.0
test-11621,1.0
test-11622,1.0
test-11623,1.0
test-11624,1.0
test-11625,0.0
test-11626,1.0
test-11627,0.0
test-11628,0.0
test-11629,1.0
test-1163,0.0
test-11630,1.0
test-11631,1.0
test-11632,0.0
test-11633,1.0
test-11634,0.0
test-11635,0.0
test-11636,0.0
test-11637,1.0
test-11638,0.0
test-11639,1.0
test-1164,1.0
test-11640,0.0
test-11641,1.0
test-11642,1.0
test-11643,0.0
test-11644,1.0
test-11645,1.0
test-11646,1.0
test-11647,0.0
test-11648,0.0
test-11649,1.0
test-1165,0.0
test-11650,1.0
test-11651,0.0
test-11652,0.0
test-11653,1.0
test-11654,1.0
test-11655,0.0
test-11656,1.0
test-11657,1.0
test-11658,0.0
test-11659,1.0
test-1166,0.0
test-11660,0.0
test-11661,1.0
test-11662,0.0
test-11663,0.0
test-11664,0.0
test-11665,1.0
test-11666,1.0
test-11667,0.0
test-11668,1.0
test-11669,0.0
test-1167,1.0
test-11670,1.0
test-11671,1.0
test-11672,0.0
test-11673,1.0
test-11674,1.0
test-11675,0.0
test-11676,0.0
test-11677,1.0
test-11678,1.0
test-11679,1.0
test-1168,1.0
test-11680,1.0
test-11681,1.0
test-11682,0.0
test-11683,1.0
test-11684,1.0
test-11685,1.0
test-11686,1.0
test-11687,1.0
test-11688,1.0
test-11689,0.0
test-1169,0.0
test-11690,1.0
test-11691,0.0
test-11692,1.0
test-11693,1.0
test-11694,1.0
test-11695,0.0
test-11696,1.0
test-11697,1.0
test-11698,0.0
test-11699,1.0
test-117,1.0
test-1170,1.0
test-11700,0.0
test-11701,1.0
test-11702,0.0
test-11703,1.0
test-11704,0.0
test-11705,0.0
test-11706,1.0
test-11707,1.0
test-11708,0.0
test-11709,1.0
test-1171,0.0
test-11710,1.0
test-11711,1.0
test-11712,1.0
test-11713,1.0
test-11714,0.0
test-11715,1.0
test-11716,0.0
test-11717,1.0
test-11718,1.0
test-11719,1.0
test-1172,0.0
test-11720,1.0
test-11721,1.0
test-11722,1.0
test-11723,0.0
test-11724,0.0
test-11725,0.0
test-11726,1.0
test-11727,1.0
test-11728,0.0
test-11729,1.0
test-1173,1.0
test-11730,0.0
test-11731,1.0
test-11732,1.0
test-11733,0.0
test-11734,0.0
test-11735,1.0
test-11736,1.0
test-11737,1.0
test-11738,0.0
test-11739,1.0
test-1174,1.0
test-11740,1.0
test-11741,1.0
test-11742,1.0
test-11743,1.0
test-11744,0.0
test-11745,0.0
test-11746,0.0
test-11747,0.0
test-11748,1.0
test-11749,0.0
test-1175,1.0
test-11750,1.0
test-11751,1.0
test-11752,1.0
test-11753,1.0
test-11754,0.0
test-11755,0.0
test-11756,0.0
test-11757,1.0
test-11758,1.0
test-11759,0.0
test-1176,0.0
test-11760,0.0
test-11761,1.0
test-11762,0.0
test-11763,0.0
test-11764,1.0
test-11765,1.0
test-11766,1.0
test-11767,1.0
test-11768,1.0
test-11769,1.0
test-1177,0.0
test-11770,0.0
test-11771,0.0
test-11772,0.0
test-11773,0.0
test-11774,1.0
test-11775,0.0
test-11776,1.0
test-11777,0.0
test-11778,1.0
test-11779,1.0
test-1178,1.0
test-11780,1.0
test-11781,1.0
test-11782,1.0
test-11783,1.0
test-11784,1.0
test-11785,0.0
test-11786,1.0
test-11787,0.0
test-11788,1.0
test-11789,1.0
test-1179,1.0
test-11790,0.0
test-11791,1.0
test-11792,0.0
test-11793,1.0
test-11794,1.0
test-11795,1.0
test-11796,0.0
test-11797,0.0
test-11798,1.0
test-11799,1.0
test-118,1.0
test-1180,1.0
test-11800,0.0
test-11801,1.0
test-11802,1.0
test-11803,0.0
test-11804,1.0
test-11805,0.0
test-11806,0.0
test-11807,0.0
test-11808,0.0
test-11809,1.0
test-1181,1.0
test-11810,0.0
test-11811,1.0
test-11812,1.0
test-11813,1.0
test-11814,1.0
test-11815,0.0
test-11816,1.0
test-11817,0.0
test-11818,0.0
test-11819,1.0
test-1182,1.0
test-11820,0.0
test-11821,0.0
test-11822,1.0
test-11823,0.0
test-11824,1.0
test-11825,0.0
test-11826,1.0
test-11827,0.0
test-11828,1.0
test-11829,1.0
test-1183,1.0
test-11830,0.0
test-11831,1.0
test-11832,0.0
test-11833,1.0
test-11834,0.0
test-11835,1.0
test-11836,1.0
test-11837,0.0
test-11838,0.0
test-11839,0.0
test-1184,1.0
test-11840,0.0
test-11841,0.0
test-11842,1.0
test-11843,1.0
test-11844,0.0
test-11845,0.0
test-11846,1.0
test-11847,1.0
test-11848,0.0
test-11849,1.0
test-1185,1.0
test-11850,1.0
test-11851,1.0
test-11852,0.0
test-11853,1.0
test-11854,1.0
test-11855,1.0
test-11856,1.0
test-11857,1.0
test-11858,0.0
test-11859,1.0
test-1186,1.0
test-11860,1.0
test-11861,1.0
test-11862,0.0
test-11863,1.0
test-11864,0.0
test-11865,1.0
test-11866,1.0
test-11867,1.0
test-11868,1.0
test-11869,0.0
test-1187,1.0
test-11870,0.0
test-11871,1.0
test-11872,1.0
test-11873,0.0
test-11874,0.0
test-11875,1.0
test-11876,1.0
test-11877,0.0
test-11878,1.0
test-11879,1.0
test-1188,1.0
test-11880,1.0
test-11881,1.0
test-11882,0.0
test-11883,0.0
test-11884,1.0
test-11885,0.0
test-11886,0.0
test-11887,0.0
test-11888,0.0
test-11889,1.0
test-1189,1.0
test-11890,0.0
test-11891,0.0
test-11892,0.0
test-11893,1.0
test-11894,0.0
test-11895,1.0
test-11896,0.0
test-11897,0.0
test-11898,1.0
test-11899,0.0
test-119,1.0
test-1190,1.0
test-11900,0.0
test-11901,1.0
test-11902,1.0
test-11903,1.0
test-11904,0.0
test-11905,1.0
test-11906,1.0
test-11907,1.0
test-11908,1.0
test-11909,1.0
test-1191,0.0
test-11910,1.0
test-11911,1.0
test-11912,0.0
test-11913,1.0
test-11914,1.0
test-11915,0.0
test-11916,0.0
test-11917,1.0
test-11918,0.0
test-11919,0.0
test-1192,0.0
test-11920,1.0
test-11921,0.0
test-11922,0.0
test-11923,0.0
test-11924,0.0
test-11925,0.0
test-11926,1.0
test-11927,0.0
test-11928,1.0
test-11929,1.0
test-1193,0.0
test-11930,0.0
test-11931,0.0
test-11932,0.0
test-11933,1.0
test-11934,1.0
test-11935,1.0
test-11936,1.0
test-11937,1.0
test-11938,0.0
test-11939,1.0
test-1194,1.0
test-11940,0.0
test-11941,1.0
test-11942,1.0
test-11943,1.0
test-11944,1.0
test-11945,0.0
test-11946,1.0
test-11947,0.0
test-11948,1.0
test-11949,0.0
test-1195,0.0
test-11950,1.0
test-11951,1.0
test-11952,0.0
test-11953,1.0
test-11954,0.0
test-11955,1.0
test-11956,0.0
test-11957,0.0
test-11958,1.0
test-11959,1.0
test-1196,0.0
test-11960,1.0
test-11961,0.0
test-11962,0.0
test-11963,0.0
test-11964,1.0
test-11965,1.0
test-11966,1.0
test-11967,1.0
test-11968,0.0
test-11969,0.0
test-1197,1.0
test-11970,0.0
test-11971,1.0
test-11972,0.0
test-11973,1.0
test-11974,1.0
test-11975,0.0
test-11976,1.0
test-11977,0.0
test-11978,1.0
test-11979,1.0
test-1198,1.0
test-11980,1.0
test-11981,0.0
test-11982,1.0
test-11983,1.0
test-11984,1.0
test-11985,1.0
test-11986,0.0
test-11987,1.0
test-11988,0.0
test-11989,1.0
test-1199,1.0
test-11990,0.0
test-11991,1.0
test-11992,1.0
test-11993,1.0
test-11994,0.0
test-11995,0.0
test-11996,0.0
test-11997,1.0
test-11998,0.0
test-11999,0.0
test-12,1.0
test-120,0.0
test-1200,1.0
test-12000,1.0
test-12001,1.0
test-12002,1.0
test-12003,1.0
test-12004,1.0
test-12005,1.0
test-12006,1.0
test-12007,0.0
test-12008,0.0
test-12009,1.0
test-1201,1.0
test-12010,0.0
test-12011,0.0
test-12012,0.0
test-12013,1.0
test-12014,1.0
test-12015,0.0
test-12016,0.0
test-12017,1.0
test-12018,0.0
test-12019,1.0
test-1202,0.0
test-12020,1.0
test-12021,1.0
test-12022,0.0
test-12023,1.0
test-12024,1.0
test-12025,0.0
test-12026,1.0
test-12027,0.0
test-12028,0.0
test-12029,1.0
test-1203,1.0
test-12030,0.0
test-12031,1.0
test-12032,1.0
test-12033,1.0
test-12034,0.0
test-12035,0.0
test-12036,1.0
test-12037,0.0
test-12038,1.0
test-12039,0.0
test-1204,1.0
test-12040,1.0
test-12041,1.0
test-12042,0.0
test-12043,0.0
test-12044,1.0
test-12045,1.0
test-12046,0.0
test-12047,1.0
test-12048,0.0
test-12049,0.0
test-1205,1.0
test-12050,0.0
test-12051,1.0
test-12052,1.0
test-12053,1.0
test-12054,1.0
test-12055,1.0
test-12056,0.0
test-12057,1.0
test-12058,1.0
test-12059,0.0
test-1206,0.0
test-12060,0.0
test-12061,0.0
test-12062,1.0
test-12063,0.0
test-12064,0.0
test-12065,1.0
test-12066,0.0
test-12067,1.0
test-12068,1.0
test-12069,0.0
test-1207,0.0
test-12070,1.0
test-12071,1.0
test-12072,1.0
test-12073,0.0
test-12074,0.0
test-12075,0.0
test-12076,0.0
test-12077,1.0
test-12078,0.0
test-12079,1.0
test-1208,0.0
test-12080,0.0
test-12081,1.0
test-12082,1.0
test-12083,0.0
test-12084,0.0
test-12085,1.0
test-12086,0.0
test-12087,0.0
test-12088,1.0
test-12089,0.0
test-1209,0.0
test-12090,1.0
test-12091,0.0
test-12092,0.0
test-12093,0.0
test-12094,1.0
test-12095,0.0
test-12096,1.0
test-12097,1.0
test-12098,1.0
test-12099,0.0
test-121,0.0
test-1210,1.0
test-12100,1.0
test-12101,0.0
test-12102,0.0
test-12103,0.0
test-12104,1.0
test-12105,0.0
test-12106,1.0
test-12107,1.0
test-12108,0.0
test-12109,1.0
test-1211,1.0
test-12110,1.0
test-12111,1.0
test-12112,1.0
test-12113,1.0
test-12114,1.0
test-12115,1.0
test-12116,1.0
test-12117,1.0
test-12118,0.0
test-12119,0.0
test-1212,1.0
test-12120,0.0
test-12121,0.0
test-12122,0.0
test-12123,0.0
test-12124,1.0
test-12125,1.0
test-12126,0.0
test-12127,1.0
test-12128,0.0
test-12129,0.0
test-1213,1.0
test-12130,1.0
test-12131,1.0
test-12132,1.0
test-12133,0.0
test-12134,0.0
test-12135,1.0
test-12136,1.0
test-12137,1.0
test-12138,0.0
test-12139,1.0
test-1214,1.0
test-12140,1.0
test-12141,1.0
test-12142,1.0
test-12143,0.0
test-12144,1.0
test-12145,0.0
test-12146,1.0
test-12147,1.0
test-12148,0.0
test-12149,1.0
test-1215,1.0
test-12150,1.0
test-12151,1.0
test-12152,1.0
test-12153,1.0
test-12154,1.0
test-12155,1.0
test-12156,0.0
test-12157,1.0
test-12158,1.0
test-12159,1.0
test-1216,0.0
test-12160,1.0
test-12161,1.0
test-12162,0.0
test-12163,0.0
test-12164,0.0
test-12165,0.0
test-12166,1.0
test-12167,1.0
test-12168,0.0
test-12169,1.0
test-1217,1.0
test-12170,0.0
test-12171,1.0
test-12172,1.0
test-12173,1.0
test-12174,0.0
test-12175,1.0
test-12176,1.0
test-12177,1.0
test-12178,1.0
test-12179,0.0
test-1218,1.0
test-12180,0.0
test-12181,0.0
test-12182,1.0
test-12183,1.0
test-12184,1.0
test-12185,0.0
test-12186,1.0
test-12187,1.0
test-12188,1.0
test-12189,0.0
test-1219,0.0
test-12190,1.0
test-12191,0.0
test-12192,1.0
test-12193,0.0
test-12194,0.0
test-12195,0.0
test-12196,0.0
test-12197,0.0
test-12198,0.0
test-12199,0.0
test-122,0.0
test-1220,1.0
test-12200,1.0
test-12201,1.0
test-12202,1.0
test-12203,0.0
test-12204,1.0
test-12205,0.0
test-12206,1.0
test-12207,0.0
test-12208,0.0
test-12209,1.0
test-1221,0.0
test-12210,0.0
test-12211,0.0
test-12212,0.0
test-12213,0.0
test-12214,0.0
test-12215,1.0
test-12216,1.0
test-12217,0.0
test-12218,0.0
test-12219,0.0
test-1222,0.0
test-12220,0.0
test-12221,1.0
test-12222,1.0
test-12223,0.0
test-12224,1.0
test-12225,1.0
test-12226,0.0
test-12227,1.0
test-12228,0.0
test-12229,0.0
test-1223,0.0
test-12230,1.0
test-12231,0.0
test-12232,0.0
test-12233,1.0
test-12234,1.0
test-12235,1.0
test-12236,0.0
test-12237,1.0
test-12238,1.0
test-12239,1.0
test-1224,1.0
test-12240,0.0
test-12241,0.0
test-12242,0.0
test-12243,1.0
test-12244,0.0
test-12245,1.0
test-12246,0.0
test-12247,0.0
test-12248,0.0
test-12249,1.0
test-1225,1.0
test-12250,0.0
test-12251,1.0
test-12252,1.0
test-12253,0.0
test-12254,0.0
test-12255,0.0
test-12256,0.0
test-12257,1.0
test-12258,1.0
test-12259,1.0
test-1226,1.0
test-12260,0.0
test-12261,0.0
test-12262,1.0
test-12263,1.0
test-12264,0.0
test-12265,0.0
test-12266,0.0
test-12267,1.0
test-12268,0.0
test-12269,1.0
test-1227,1.0
test-12270,1.0
test-12271,1.0
test-12272,1.0
test-12273,0.0
test-12274,0.0
test-12275,1.0
test-12276,0.0
test-12277,1.0
test-12278,0.0
test-12279,0.0
test-1228,1.0
test-12280,0.0
test-12281,1.0
test-12282,0.0
test-12283,0.0
test-12284,1.0
test-12285,1.0
test-12286,1.0
test-12287,0.0
test-12288,1.0
test-12289,1.0
test-1229,0.0
test-12290,0.0
test-12291,1.0
test-12292,0.0
test-12293,1.0
test-12294,1.0
test-12295,1.0
test-12296,0.0
test-12297,1.0
test-12298,1.0
test-12299,0.0
test-123,1.0
test-1230,0.0
test-12300,1.0
test-12301,0.0
test-12302,1.0
test-12303,1.0
test-12304,0.0
test-12305,1.0
test-12306,0.0
test-12307,1.0
test-12308,1.0
test-12309,1.0
test-1231,1.0
test-12310,1.0
test-12311,1.0
test-12312,0.0
test-12313,1.0
test-12314,0.0
test-12315,1.0
test-12316,0.0
test-12317,1.0
test-12318,1.0
test-12319,1.0
test-1232,1.0
test-12320,1.0
test-12321,1.0
test-12322,0.0
test-12323,1.0
test-12324,0.0
test-12325,1.0
test-12326,0.0
test-12327,0.0
test-12328,1.0
test-12329,1.0
test-1233,1.0
test-12330,0.0
test-12331,1.0
test-12332,1.0
test-12333,1.0
test-12334,0.0
test-12335,0.0
test-12336,0.0
test-12337,1.0
test-12338,0.0
test-12339,1.0
test-1234,1.0
test-12340,1.0
test-12341,1.0
test-12342,1.0
test-12343,1.0
test-12344,0.0
test-12345,0.0
test-12346,1.0
test-12347,0.0
test-12348,0.0
test-12349,1.0
test-1235,0.0
test-12350,0.0
test-12351,0.0
test-12352,1.0
test-12353,1.0
test-12354,1.0
test-12355,1.0
test-12356,1.0
test-12357,1.0
test-12358,1.0
test-12359,0.0
test-1236,0.0
test-12360,1.0
test-12361,0.0
test-12362,0.0
test-12363,0.0
test-12364,1.0
test-12365,0.0
test-12366,0.0
test-12367,0.0
test-12368,0.0
test-12369,0.0
test-1237,0.0
test-12370,1.0
test-12371,0.0
test-12372,0.0
test-12373,0.0
test-12374,1.0
test-12375,1.0
test-12376,1.0
test-12377,1.0
test-12378,1.0
test-12379,1.0
test-1238,0.0
test-12380,1.0
test-12381,0.0
test-12382,1.0
test-12383,1.0
test-12384,0.0
test-12385,0.0
test-12386,1.0
test-12387,1.0
test-12388,1.0
test-12389,1.0
test-1239,0.0
test-12390,1.0
test-12391,1.0
test-12392,1.0
test-12393,1.0
test-12394,1.0
test-12395,0.0
test-12396,0.0
test-12397,0.0
test-12398,1.0
test-12399,1.0
test-124,0.0
test-1240,1.0
test-12400,1.0
test-12401,0.0
test-12402,1.0
test-12403,1.0
test-12404,0.0
test-12405,1.0
test-12406,0.0
test-12407,1.0
test-12408,0.0
test-12409,0.0
test-1241,1.0
test-12410,1.0
test-12411,0.0
test-12412,0.0
test-12413,0.0
test-12414,1.0
test-12415,1.0
test-12416,1.0
test-12417,1.0
test-12418,0.0
test-12419,0.0
test-1242,1.0
test-12420,0.0
test-12421,1.0
test-12422,1.0
test-12423,1.0
test-12424,1.0
test-12425,0.0
test-12426,0.0
test-12427,1.0
test-12428,1.0
test-12429,0.0
test-1243,1.0
test-12430,1.0
test-12431,1.0
test-12432,1.0
test-12433,0.0
test-12434,1.0
test-12435,1.0
test-12436,1.0
test-12437,0.0
test-12438,1.0
test-12439,1.0
test-1244,1.0
test-12440,0.0
test-12441,1.0
test-12442,1.0
test-12443,1.0
test-12444,0.0
test-12445,1.0
test-12446,0.0
test-12447,1.0
test-12448,1.0
test-12449,0.0
test-1245,1.0
test-12450,1.0
test-12451,0.0
test-12452,1.0
test-12453,1.0
test-12454,1.0
test-12455,0.0
test-12456,1.0
test-12457,0.0
test-12458,0.0
test-12459,1.0
test-1246,1.0
test-12460,0.0
test-12461,1.0
test-12462,1.0
test-12463,1.0
test-12464,0.0
test-12465,1.0
test-12466,1.0
test-12467,1.0
test-12468,1.0
test-12469,1.0
test-1247,1.0
test-12470,1.0
test-12471,1.0
test-12472,1.0
test-12473,1.0
test-12474,0.0
test-12475,1.0
test-12476,1.0
test-12477,0.0
test-12478,0.0
test-12479,0.0
test-1248,1.0
test-12480,0.0
test-12481,0.0
test-12482,1.0
test-12483,0.0
test-12484,1.0
test-12485,1.0
test-12486,1.0
test-12487,0.0
test-12488,0.0
test-12489,0.0
test-1249,1.0
test-12490,1.0
test-12491,1.0
test-12492,0.0
test-12493,0.0
test-12494,1.0
test-12495,0.0
test-12496,0.0
test-12497,0.0
test-12498,1.0
test-12499,1.0
test-125,1.0
test-1250,1.0
test-12500,1.0
test-12501,1.0
test-12502,1.0
test-12503,1.0
test-12504,1.0
test-12505,1.0
test-12506,1.0
test-12507,0.0
test-12508,0.0
test-12509,0.0
test-1251,1.0
test-12510,1.0
test-12511,0.0
test-12512,1.0
test-12513,1.0
test-12514,1.0
test-12515,1.0
test-12516,1.0
test-12517,1.0
test-12518,1.0
test-12519,0.0
test-1252,0.0
test-12520,1.0
test-12521,0.0
test-12522,0.0
test-12523,1.0
test-12524,1.0
test-12525,1.0
test-12526,1.0
test-12527,1.0
test-12528,1.0
test-12529,0.0
test-1253,0.0
test-12530,1.0
test-12531,0.0
test-12532,0.0
test-12533,0.0
test-12534,0.0
test-12535,1.0
test-12536,1.0
test-12537,0.0
test-12538,1.0
test-12539,0.0
test-1254,1.0
test-12540,1.0
test-12541,0.0
test-12542,1.0
test-12543,0.0
test-12544,0.0
test-12545,0.0
test-12546,0.0
test-12547,0.0
test-12548,1.0
test-12549,0.0
test-1255,1.0
test-12550,1.0
test-12551,1.0
test-12552,1.0
test-12553,1.0
test-12554,0.0
test-12555,1.0
test-12556,0.0
test-12557,1.0
test-12558,1.0
test-12559,1.0
test-1256,0.0
test-12560,0.0
test-12561,1.0
test-12562,1.0
test-12563,1.0
test-12564,0.0
test-12565,0.0
test-12566,1.0
test-12567,1.0
test-12568,0.0
test-12569,1.0
test-1257,0.0
test-12570,0.0
test-12571,0.0
test-12572,0.0
test-12573,1.0
test-12574,1.0
test-12575,1.0
test-12576,1.0
test-12577,1.0
test-12578,1.0
test-12579,0.0
test-1258,1.0
test-12580,1.0
test-12581,0.0
test-12582,1.0
test-12583,0.0
test-12584,1.0
test-12585,1.0
test-12586,1.0
test-12587,1.0
test-12588,1.0
test-12589,1.0
test-1259,1.0
test-12590,1.0
test-12591,0.0
test-12592,0.0
test-12593,0.0
test-12594,0.0
test-12595,0.0
test-12596,1.0
test-12597,0.0
test-12598,1.0
test-12599,0.0
test-126,0.0
test-1260,1.0
test-12600,0.0
test-12601,0.0
test-12602,1.0
test-12603,1.0
test-12604,0.0
test-12605,1.0
test-12606,1.0
test-12607,0.0
test-12608,0.0
test-12609,1.0
test-1261,0.0
test-12610,1.0
test-12611,1.0
test-12612,1.0
test-12613,0.0
test-12614,0.0
test-12615,0.0
test-12616,0.0
test-12617,1.0
test-12618,1.0
test-12619,0.0
test-1262,1.0
test-12620,1.0
test-12621,1.0
test-12622,1.0
test-12623,1.0
test-12624,0.0
test-12625,1.0
test-12626,0.0
test-12627,0.0
test-12628,1.0
test-12629,1.0
test-1263,1.0
test-12630,1.0
test-12631,1.0
test-12632,0.0
test-12633,1.0
test-12634,0.0
test-12635,1.0
test-12636,0.0
test-12637,1.0
test-12638,0.0
test-12639,0.0
test-1264,0.0
test-12640,0.0
test-12641,0.0
test-12642,0.0
test-12643,0.0
test-12644,1.0
test-12645,0.0
test-12646,0.0
test-12647,1.0
test-12648,0.0
test-12649,1.0
test-1265,0.0
test-12650,1.0
test-12651,1.0
test-12652,1.0
test-12653,1.0
test-12654,1.0
test-12655,1.0
test-12656,0.0
test-12657,1.0
test-12658,1.0
test-12659,1.0
test-1266,1.0
test-12660,1.0
test-12661,1.0
test-12662,1.0
test-12663,1.0
test-12664,0.0
test-12665,0.0
test-12666,1.0
test-12667,0.0
test-12668,1.0
test-12669,0.0
test-1267,0.0
test-12670,1.0
test-12671,1.0
test-12672,1.0
test-12673,1.0
test-12674,1.0
test-12675,1.0
test-12676,1.0
test-12677,1.0
test-12678,1.0
test-12679,1.0
test-1268,0.0
test-12680,0.0
test-12681,1.0
test-12682,1.0
test-12683,0.0
test-12684,1.0
test-12685,1.0
test-12686,0.0
test-12687,1.0
test-12688,1.0
test-12689,0.0
test-1269,1.0
test-12690,1.0
test-12691,1.0
test-12692,0.0
test-12693,1.0
test-12694,1.0
test-12695,0.0
test-12696,1.0
test-12697,1.0
test-12698,0.0
test-12699,1.0
test-127,1.0
test-1270,0.0
test-12700,1.0
test-12701,0.0
test-12702,1.0
test-12703,0.0
test-12704,0.0
test-12705,0.0
test-12706,0.0
test-12707,0.0
test-12708,1.0
test-12709,1.0
test-1271,1.0
test-12710,1.0
test-12711,0.0
test-12712,0.0
test-12713,1.0
test-12714,1.0
test-12715,0.0
test-12716,0.0
